time,RB-stree1_a_c248,RB-stree1_b_c249,RB-stree1_c_c250,RB-stree1_d_c251,RB-stree1_e_c252,RB-stree1_f_c253,RB-stree1_g_c254,RB-stree2_a_c255,RB-stree2_b_c256,RB-stree2_c_c257,RB-stree2_d_c258,RB-stree2_e_c259,RB-stree2_f_c260,RB-stree2_g_c261
2020-02-13 00:10:00-08:00,21.98477208333333,21.871200008333336,21.829008391666665,21.782229725,21.81216185833333,21.71567563333333,21.728762733333333,21.875377425,22.00590333333333,21.8583856,21.69553755,21.762141999999994,21.82345737500001,21.864255575000005
2020-02-13 00:11:00-08:00,21.974766800000005,21.850860716666666,21.80921825,21.783665616666674,21.824938958333334,21.72362990833334,21.735445966666664,21.869536241666665,21.99500816666666,21.84887041666666,21.692505225,21.76557083333333,21.82410743333333,21.86363335
2020-02-13 00:12:00-08:00,21.971567325,21.85475670833333,21.808169541666665,21.76915827500001,21.8170163,21.72621593333333,21.724708966666654,21.86649788333333,21.99250076666668,21.841537425,21.68956065,21.76187400833333,21.82251335833333,21.86151094166668
2020-02-13 00:13:00-08:00,21.89554636666666,21.75802310833334,21.75542875833333,21.80156720833333,21.887966500000005,21.78543084166666,21.73817957500001,21.82248515833333,21.96829960000001,21.81854475833334,21.683838033333334,21.768710216666662,21.83934200833333,21.868536499999998
2020-02-13 00:14:00-08:00,22.021580541666665,21.87575961666667,21.804910091666667,21.730093075,21.77549394166667,21.683322733333334,21.728140516666667,21.886199366666666,21.99488445833333,21.8438439,21.675720066666663,21.741015425,21.80785200000001,21.85319865000001
2020-02-13 00:15:00-08:00,22.176082133333335,21.92327891666667,21.732951824999994,21.574908416666666,21.665622208333325,21.694768175000004,21.8242038,21.9766897,22.00856776666667,21.82701873333333,21.635579233333335,21.705976525,21.79134199166667,21.865949725
2020-02-13 00:16:00-08:00,21.972113125,21.851436475,21.80274344166667,21.757905533333336,21.78606706666667,21.685530725,21.706976666666666,21.86360404166667,21.984747949999992,21.83357146666668,21.67339466666666,21.738395191666665,21.802302941666664,21.84472940833333
2020-02-13 00:17:00-08:00,21.96939345,21.8492901,21.801375666666665,21.753065875,21.793119,21.684097616666666,21.69893608333333,21.851448508333334,21.97816957500001,21.83125788333333,21.66844854166667,21.73654885833333,21.801528416666674,21.84419406666667
2020-02-13 00:18:00-08:00,21.938610941666663,21.829684624999995,21.79677285833333,21.755150275,21.795988,21.696775025,21.698947675,21.84079585833333,21.97091624166667,21.82369994166665,21.66538109166667,21.73838505000001,21.80242401666667,21.839491075
2020-02-13 00:19:00-08:00,21.94423452500001,21.830578883333335,21.792197766666664,21.75246201666666,21.78729018333333,21.686966816666665,21.701192608333336,21.846822075,21.96572385833333,21.819970066666666,21.66167926666667,21.73331648333333,21.79726041666667,21.837769874999992
2020-02-13 00:20:00-08:00,21.95549463333333,21.845041375000005,21.793636333333335,21.740724199999995,21.771105091666666,21.673953766666674,21.69040484166667,21.8467749,21.96912653333333,21.819492716666666,21.656412066666675,21.725030491666665,21.793500891666664,21.833926525
2020-02-13 00:21:00-08:00,21.96452643333333,21.839422216666666,21.777436341666665,21.73014689166667,21.762318716666666,21.674415899999996,21.69191745,21.84723378333333,21.96421573333333,21.81165175,21.65279410833333,21.721500091666666,21.788101316666665,21.832673866666664
2020-02-13 00:22:00-08:00,21.94303534166666,21.82291044166666,21.79036705833333,21.74549755833334,21.77293432500001,21.666341391666666,21.679878591666668,21.838547366666663,21.95731049166667,21.810165325000003,21.653191575000005,21.721538516666666,21.783517275,21.824070883333334
2020-02-13 00:23:00-08:00,21.94462665833333,21.83422515833333,21.79355287499999,21.755557191666664,21.76519629166667,21.65547447499999,21.66226325000001,21.831705600000006,21.96049943333333,21.80918891666667,21.65086888333333,21.719774708333336,21.780142566666655,21.818867725
2020-02-13 00:24:00-08:00,21.94265788333333,21.815574233333344,21.766458158333325,21.726850858333343,21.760947366666667,21.66453724166666,21.67847900833333,21.835458991666666,21.95229915,21.80158296666667,21.642746550000005,21.71152085833333,21.77955176666666,21.820450791666666
2020-02-13 00:25:00-08:00,21.929989508333332,21.80917918333333,21.76352300833333,21.72428645833333,21.76323331666667,21.658464208333346,21.674652908333336,21.83235470833333,21.94682385,21.795351225000008,21.63904633333334,21.710554291666664,21.776373100000004,21.81848875
2020-02-13 00:26:00-08:00,21.92667493333333,21.80963189999999,21.767254841666674,21.72746874166667,21.766004791666663,21.65895570833333,21.662394675000005,21.823873141666667,21.945565258333332,21.792905825,21.637981916666664,21.710325775,21.77555865,21.80998078333334
2020-02-13 00:27:00-08:00,21.93622085,21.817364616666666,21.769329300000006,21.710968975,21.74868325000001,21.643916525000005,21.659084625,21.82319306666667,21.94303458333333,21.79213364166667,21.63744640000001,21.703519416666666,21.76835089166667,21.81069050833333
2020-02-13 00:28:00-08:00,21.94472631666667,21.81282975833333,21.761571824999994,21.700692999999998,21.73608390833333,21.640646966666665,21.66372009166667,21.82915208333333,21.94102692500001,21.7860035,21.62954651666667,21.697189516666654,21.762798758333336,21.80678714166667
2020-02-13 00:29:00-08:00,21.92521308333333,21.799475983333327,21.753892608333334,21.708534375,21.743194558333336,21.65386204166667,21.654872775,21.82089975000001,21.9332692,21.780155741666665,21.627737050000004,21.697234549999994,21.763261158333336,21.80421720833333
2020-02-13 00:30:00-08:00,21.909691225,21.801713566666667,21.759299175,21.71174452500001,21.745950650000005,21.633836033333345,21.647816683333332,21.813778699999997,21.931530458333324,21.77927948333333,21.62529535,21.694641566666668,21.758359058333333,21.79730679166667
2020-02-13 00:31:00-08:00,21.913230774999995,21.80208950833333,21.76313431666667,21.70169643333333,21.73589416666666,21.637616824999995,21.643238375000006,21.80779718333333,21.928667725000004,21.777065,21.62223458333333,21.691762883333343,21.759486108333327,21.796119049999994
2020-02-13 00:32:00-08:00,21.893055175000004,21.80239080000001,21.77830213333333,21.718938575,21.732613458333336,21.61925445833333,21.621107133333336,21.802185475000005,21.9255522,21.77986229166667,21.62228479166667,21.688577825,21.750599524999995,21.784264100000005
2020-02-13 00:33:00-08:00,21.89700950833333,21.782571650000005,21.731723041666665,21.688277183333348,21.73055251666667,21.63733386666667,21.657184266666665,21.81220536666666,21.91957185833333,21.767861374999995,21.61324720833333,21.68360353333333,21.74926930833333,21.79041735
2020-02-13 00:34:00-08:00,21.913486375,21.77635643333333,21.72913075833333,21.691127233333344,21.71676476666667,21.629426941666665,21.65372006666668,21.807522891666668,21.914917000000006,21.762115833333336,21.610617625,21.6824886,21.74747944166668,21.79057351666667
2020-02-13 00:35:00-08:00,21.890941241666663,21.77280691666666,21.733013758333332,21.69537301666667,21.727265733333315,21.629340741666674,21.640901841666665,21.79583388333333,21.91213879166667,21.76011739166666,21.607076475000003,21.67787665,21.74308225,21.784551441666668
2020-02-13 00:36:00-08:00,21.903912549999994,21.77828946666667,21.728910400000004,21.681705950000005,21.711405191666675,21.62177075833333,21.641535366666666,21.801482750000005,21.911601608333335,21.759269291666676,21.604696866666675,21.670487841666667,21.739333566666673,21.784916116666675
2020-02-13 00:37:00-08:00,21.90053104166665,21.76580221666667,21.725929024999992,21.683009583333334,21.71143224166666,21.615870150000013,21.64035718333334,21.79613350833333,21.905978625,21.75865809166667,21.59973194166667,21.669885425000004,21.736269000000004,21.780631366666665
2020-02-13 00:38:00-08:00,21.90717759166667,21.775499875,21.72424189166667,21.663800149999997,21.703531183333336,21.609582683333336,21.62889281666667,21.794559633333336,21.90752304166667,21.75520345833333,21.597317316666665,21.665123958333336,21.734296258333334,21.77487792500001
2020-02-13 00:39:00-08:00,21.880424783333336,21.757414825,21.72624510833334,21.67512109166667,21.71777930833333,21.615464091666656,21.618044175,21.783763891666656,21.90340146666668,21.74853186666667,21.597442591666667,21.6646296,21.733530474999995,21.7733334
2020-02-13 00:40:00-08:00,21.876778366666674,21.745371274999997,21.70378135833333,21.664457366666664,21.71873830833333,21.619890300000005,21.62919815833333,21.774796458333334,21.899128724999994,21.74082676666666,21.5894082,21.66027152500001,21.72889425,21.77332945833333
2020-02-13 00:41:00-08:00,21.898616591666666,21.76616638333333,21.716178341666666,21.670327116666673,21.69600144166667,21.59639377500001,21.61112007500001,21.78139820833333,21.90413929166667,21.743005258333334,21.58630554166667,21.65798579166667,21.725725966666676,21.76730698333333
2020-02-13 00:42:00-08:00,21.927888658333334,21.768563191666665,21.69577534166667,21.63480377500001,21.68213236666667,21.60299190833334,21.63580919166667,21.78909561666667,21.90182405,21.73469730833333,21.57303508333333,21.648269616666663,21.722507825000005,21.767778766666666
2020-02-13 00:43:00-08:00,21.87288551666667,21.757745275,21.719192883333346,21.67315380833333,21.696407975,21.592828933333333,21.59445848333333,21.76631918333334,21.896639416666666,21.739028466666664,21.581556008333337,21.65702618333333,21.71706405,21.75799801666666
2020-02-13 00:44:00-08:00,21.885698533333336,21.752165316666666,21.71257583333333,21.657784274999994,21.685490750000003,21.60040073333333,21.599459391666667,21.772481508333332,21.89293995833333,21.731365266666664,21.57495178333334,21.64708461666667,21.717316908333334,21.755294749999994
2020-02-13 00:45:00-08:00,21.86606216666667,21.732914858333334,21.698484233333332,21.660231991666667,21.69019073333333,21.60293119166668,21.599101791666666,21.762180741666665,21.88841398333333,21.723888466666665,21.57578979166667,21.64790221666666,21.717225675,21.75538805000001
2020-02-13 00:46:00-08:00,21.85797259999999,21.756264199999997,21.71135730833333,21.65324834166667,21.68338009166667,21.583583225,21.593379825,21.76150715833334,21.88606886666668,21.726712966666675,21.576688775,21.64548241666667,21.70818193333333,21.747354200000004
2020-02-13 00:47:00-08:00,21.876179025,21.748489375,21.692263924999995,21.64084425,21.67679384166667,21.584402775,21.594168766666666,21.767476324999997,21.88393031666667,21.71925256666667,21.566755708333336,21.638434633333336,21.70656056666667,21.74541582499999
2020-02-13 00:48:00-08:00,21.860544433333335,21.747299425,21.706693574999992,21.62949228333333,21.668460941666666,21.57661110833333,21.599337216666665,21.767992808333336,21.88068118333334,21.719995408333336,21.56378121666667,21.634211716666666,21.70265421666668,21.742817875
2020-02-13 00:49:00-08:00,21.851144141666666,21.747067825,21.698048175,21.64132991666667,21.673216825,21.570359375,21.591593674999995,21.752588841666654,21.87912933333333,21.717507741666665,21.56215550833333,21.634577050000004,21.69690243333333,21.73874120833334
2020-02-13 00:50:00-08:00,21.842544516666678,21.732753199999994,21.70123195,21.63742282499999,21.674424616666666,21.564518349999997,21.573130008333344,21.74315069166667,21.877164366666666,21.71793266666667,21.55903649166667,21.633841541666676,21.694200641666665,21.733985833333346
2020-02-13 00:51:00-08:00,21.87266551666668,21.74611141666667,21.67421554166667,21.61494181666668,21.648645308333336,21.56172194166667,21.59056445833333,21.756826316666665,21.87643496666666,21.71047144166668,21.55557324166667,21.62519086666667,21.691253883333335,21.734627125
2020-02-13 00:52:00-08:00,21.85946784166667,21.746039700000004,21.68434034166667,21.619860391666666,21.652471716666664,21.551946758333337,21.57709359166667,21.74608835,21.874659499999996,21.70917863333333,21.55122375,21.62244034166667,21.68601086666667,21.728114625000003
2020-02-13 00:53:00-08:00,21.839797216666657,21.71355040833333,21.658076025,21.61192590000001,21.66783060833333,21.56290569166667,21.578113466666668,21.738731574999992,21.86665805833333,21.7010543,21.548955600000006,21.622336825,21.68795963333333,21.727563033333336
2020-02-13 00:54:00-08:00,21.923080816666666,21.784804541666656,21.681031066666655,21.57251740833334,21.591563575,21.51820279166667,21.577824824999997,21.779011291666666,21.877643041666676,21.709312825,21.539267458333335,21.601152741666674,21.669226616666673,21.71809096666666
2020-02-13 00:55:00-08:00,21.78882288333333,21.721704708333334,21.71926189166667,21.67026899166667,21.66739258333333,21.528118116666665,21.5211153,21.705319608333333,21.858824374999994,21.70839015833333,21.55555314166667,21.622074058333336,21.678172941666666,21.70820073333333
2020-02-13 00:56:00-08:00,21.82298990833333,21.70376153333333,21.65764065833333,21.60737490833333,21.650033200000006,21.553563900000004,21.56972425833333,21.726330366666666,21.85883425,21.69169325833333,21.539158816666664,21.60941353333333,21.67951285833333,21.71738158333333
2020-02-13 00:57:00-08:00,21.8063796,21.70420086666667,21.66195386666666,21.624343841666654,21.653573750000003,21.54835573333333,21.5454385,21.70970235,21.85601816666668,21.692251875000004,21.53987910833333,21.60877225833333,21.67600228333333,21.711590316666666
2020-02-13 00:58:00-08:00,21.82743103333333,21.69696465833333,21.639242375,21.59299568333333,21.636231391666666,21.55340527500001,21.564004333333337,21.725202941666673,21.85513651666666,21.686522375,21.5280365,21.59753595,21.67074525,21.712964291666665
2020-02-13 00:59:00-08:00,21.818524466666666,21.70525281666667,21.64783795,21.59418855833333,21.63589274166667,21.53962480833334,21.557141375000004,21.72058650833333,21.853257075,21.683656924999994,21.52663571666667,21.597264983333325,21.666272258333336,21.70617633333333
2020-02-13 01:00:00-08:00,21.84228025,21.734709608333336,21.665998,21.588419541666664,21.60700742500001,21.499868650000003,21.539877925,21.73159081666667,21.85537510833333,21.68919478333333,21.52633437500001,21.591663016666665,21.65429594166668,21.697534266666665
2020-02-13 01:01:00-08:00,21.77505203333333,21.613128416666665,21.565284783333336,21.572010133333336,21.67133805,21.601858233333324,21.599745766666654,21.70153793333333,21.82922385833333,21.65222945833333,21.51043799166667,21.59871445833333,21.6744544,21.717584049999992
2020-02-13 01:02:00-08:00,21.794300649999986,21.67006221666667,21.62579298333333,21.605393650000003,21.645231899999995,21.538450816666675,21.54517772500001,21.701526691666665,21.83758185833333,21.66790771666666,21.518937066666666,21.59278860833333,21.659388241666665,21.69927780833333
2020-02-13 01:03:00-08:00,21.821836441666665,21.69320461666665,21.638129991666666,21.57518780833334,21.609334175,21.51516159166667,21.53694419166666,21.713647783333336,21.841943791666665,21.674243408333325,21.51399358333333,21.58215658333333,21.650061841666666,21.6903855
2020-02-13 01:04:00-08:00,21.787223658333332,21.70538153333333,21.6773657,21.609448991666664,21.61396854166667,21.49346382500001,21.51503338333333,21.696399283333335,21.8383128,21.675553516666664,21.518062741666668,21.579528625,21.64437590833334,21.68598475
2020-02-13 01:05:00-08:00,21.78789919166666,21.669973291666654,21.628786191666666,21.58584181666667,21.623606799999994,21.518474941666664,21.527856425,21.69227918333333,21.830848991666674,21.660318199999995,21.507396233333335,21.57847278333334,21.646051125,21.687830883333334
2020-02-13 01:06:00-08:00,21.79410740833333,21.685724100000005,21.62841779166666,21.57751655833333,21.60434154166667,21.505521166666664,21.52104924166667,21.69344010000001,21.834286625,21.66267201666667,21.507239400000003,21.573354616666666,21.642393583333327,21.68183946666667
2020-02-13 01:07:00-08:00,21.778743883333334,21.66451435833333,21.635208375,21.58051570833333,21.605781691666664,21.50297425833333,21.51318038333333,21.68780031666666,21.827658675,21.65823204166667,21.506164591666675,21.57312803333333,21.641624891666666,21.682033391666664
2020-02-13 01:08:00-08:00,21.81478030833334,21.681320491666664,21.599591741666664,21.533538941666666,21.59209225833333,21.50990339166667,21.538102558333332,21.70012680000001,21.830428208333334,21.65099858333333,21.48818733333333,21.56739427500001,21.636396275,21.680907975
2020-02-13 01:09:00-08:00,21.80502710833333,21.671769633333334,21.596138408333335,21.536700716666665,21.58896691666667,21.513858958333334,21.538706633333334,21.69493310833333,21.8235658,21.645891500000005,21.48418098333333,21.56268594166666,21.63082331666667,21.67680714166667
2020-02-13 01:10:00-08:00,21.786670291666667,21.672087625,21.62518656666667,21.55657961666667,21.595177916666664,21.49616821666667,21.505468574999995,21.68161489166668,21.823179758333332,21.649662275,21.49184008333334,21.563247416666666,21.62964646666667,21.672088441666656
2020-02-13 01:11:00-08:00,21.76660263333333,21.64889507499999,21.6074057,21.56415961666666,21.600364974999994,21.49906990833333,21.508403875,21.672601266666675,21.81508519166666,21.64151194166667,21.489191308333325,21.56467093333333,21.629972216666665,21.66900835833333
2020-02-13 01:12:00-08:00,21.75943828333333,21.630566000000005,21.58687033333334,21.558270966666665,21.600472600000003,21.512294266666675,21.51202517500001,21.675621400000008,21.808386466666665,21.632667591666664,21.483352941666666,21.561994816666665,21.626087866666666,21.666884216666666
2020-02-13 01:13:00-08:00,21.76909495,21.66223545833333,21.61351600833333,21.549802291666666,21.58646226666667,21.48740429166667,21.49342464166667,21.676750058333322,21.808862441666665,21.63689795,21.48481706666667,21.558011358333324,21.61978807500001,21.66146325833333
2020-02-13 01:14:00-08:00,21.77739562499999,21.66330720833333,21.61042024166667,21.543456441666656,21.582798391666664,21.477850066666655,21.49563736666667,21.67320513333333,21.80746595,21.634361625,21.48067537500001,21.55412907500001,21.61953508333333,21.66144094166667
2020-02-13 01:15:00-08:00,21.771724383333336,21.652711591666666,21.59850535,21.53664450833334,21.57844405833333,21.476950283333327,21.497734666666666,21.67080630833334,21.80379074166666,21.629248766666667,21.4756148,21.547902975,21.614106325,21.656646258333332
2020-02-13 01:16:00-08:00,21.76999536666667,21.65340303333333,21.59614240833333,21.542464125,21.5833354,21.466271283333327,21.48054080833333,21.66636518333332,21.79868243333333,21.62573293333333,21.47277294166667,21.545195033333336,21.611006949999997,21.653624108333343
2020-02-13 01:17:00-08:00,21.773734508333334,21.65475899166667,21.585759866666667,21.52189430833334,21.56287958333333,21.473969108333332,21.498900975000005,21.67065685,21.80114508333333,21.62331780833334,21.469871191666666,21.536988233333325,21.604853625,21.649881341666664
2020-02-13 01:18:00-08:00,21.76002944166667,21.656628074999997,21.60316066666667,21.529383341666673,21.556346825,21.459589666666673,21.476217041666665,21.667279116666656,21.79824290833333,21.62495834166668,21.470003591666664,21.53246995833333,21.59976276666668,21.64466154166666
2020-02-13 01:19:00-08:00,21.73556340833334,21.635181091666656,21.586098533333335,21.532444575000003,21.57330941666667,21.473684841666667,21.472915975000006,21.65129098333333,21.78871595833333,21.61845995,21.465003608333326,21.533077258333336,21.605675441666676,21.643936575
2020-02-13 01:20:00-08:00,21.74182137499999,21.621213208333334,21.576669516666666,21.53391958333333,21.574903091666666,21.47135095833333,21.471212616666673,21.65237318333333,21.784876425000004,21.613992275000008,21.463446491666666,21.52955753333334,21.60000113333334,21.64028047499999
2020-02-13 01:21:00-08:00,21.687196174999997,21.58042278333333,21.562383749999995,21.549107608333333,21.60425695833334,21.48725570833334,21.473091366666665,21.62798188333334,21.77555074166667,21.60498460833333,21.46050319166667,21.536677275,21.606246241666664,21.64083610000001
2020-02-13 01:22:00-08:00,21.75621361666666,21.627758024999995,21.57454580833333,21.51514969166667,21.55254585833332,21.462494908333326,21.471555658333326,21.652107441666665,21.783860208333344,21.614707241666668,21.453534366666673,21.52370545,21.59313169166667,21.635585975
2020-02-13 01:23:00-08:00,21.73245963333333,21.60686640833333,21.56217781666668,21.51452099166666,21.559017975,21.463406608333337,21.469143708333334,21.644707525,21.779390125,21.60708459166666,21.452147841666665,21.52348640833333,21.59086835833333,21.632393841666676
2020-02-13 01:24:00-08:00,21.725786766666666,21.609478666666664,21.556072633333322,21.51029038333333,21.55405574166665,21.463083208333327,21.47406928333334,21.643692683333335,21.776408850000006,21.60466239166667,21.450600100000013,21.52024517500001,21.58561644999999,21.62794414166667
2020-02-13 01:25:00-08:00,21.727568316666673,21.605300749999994,21.56093941666666,21.514079191666674,21.550756675,21.458276825,21.4611852,21.635270083333335,21.7715162,21.603989066666664,21.447747,21.51603492499999,21.58247414999999,21.62438803333333
2020-02-13 01:26:00-08:00,21.748204699999995,21.61349093333333,21.56496498333333,21.509475125,21.539691908333335,21.443431183333328,21.455341241666666,21.641855383333343,21.76854355,21.60318711666667,21.445104241666666,21.509797308333336,21.582520649999992,21.62035914166667
2020-02-13 01:27:00-08:00,21.73098655833332,21.60440009166667,21.56365800833333,21.506160941666675,21.542982841666664,21.440728975,21.453404516666673,21.62952370833334,21.765875200000004,21.598351841666666,21.441668225000008,21.510681591666657,21.57856176666667,21.62025513333333
2020-02-13 01:28:00-08:00,21.73826418333333,21.59951156666666,21.54649675833333,21.48408770833333,21.52913228333333,21.442428041666673,21.451627383333328,21.639188875,21.7646097,21.594992541666667,21.43330546666666,21.50581934166668,21.575078416666674,21.617831975
2020-02-13 01:29:00-08:00,21.70366890833333,21.59269531666667,21.54612449166667,21.506399416666675,21.54719714166667,21.44268271666667,21.448357733333328,21.623392391666666,21.755548666666666,21.589688275,21.43392795,21.50813553333333,21.57458079166667,21.615887975
2020-02-13 01:30:00-08:00,21.697913175,21.57642447499999,21.546754625,21.503935908333336,21.550753783333334,21.44447295,21.441134916666666,21.61807905,21.751887675,21.590305650000005,21.43173116666668,21.506365033333324,21.57356776666667,21.610961700000004
2020-02-13 01:31:00-08:00,21.68259409166667,21.57124958333333,21.540033866666665,21.496575524999994,21.54357295,21.440601766666664,21.439887841666664,21.61341021666667,21.748236783333336,21.583603316666654,21.427920541666666,21.50399505833333,21.56876423333333,21.60666509166667
2020-02-13 01:32:00-08:00,21.71832700833333,21.588766875,21.54618820833333,21.47969216666667,21.521559416666665,21.42399300833334,21.435039516666667,21.618303175,21.75227715,21.58401803333333,21.42506659166667,21.496054116666667,21.563063741666664,21.601988541666664
2020-02-13 01:33:00-08:00,21.711790866666664,21.587504074999995,21.530429925000004,21.47929575833333,21.516961683333346,21.42534893333333,21.438376616666673,21.61445148333333,21.75051365,21.58028441666668,21.42094115833333,21.49368959166667,21.56142404999999,21.603337266666664
2020-02-13 01:34:00-08:00,21.71544368333333,21.57839827500001,21.520040291666664,21.465834483333346,21.51847853333333,21.4269808,21.44496796666668,21.62035601666667,21.746663991666665,21.574790275000005,21.416381575,21.490007725,21.559080041666668,21.59959093333334
2020-02-13 01:35:00-08:00,21.69697445833333,21.567634783333336,21.517313674999997,21.47009934166666,21.51765966666666,21.428855991666666,21.437404000000004,21.611243383333345,21.741601,21.572723791666665,21.416951325,21.48682772500001,21.55686804166667,21.597480883333336
2020-02-13 01:36:00-08:00,21.71857786666666,21.589151175,21.526074958333336,21.454425449999995,21.49827111666667,21.409789999999987,21.433707141666652,21.62646445833333,21.74275635833333,21.57135533333333,21.41104431666666,21.477121191666665,21.549943475,21.59402516666666
2020-02-13 01:37:00-08:00,21.70125135833333,21.521029525,21.445612225000005,21.434689308333336,21.53487054166667,21.46520760833334,21.473932508333334,21.611181258333325,21.727783100000003,21.548942583333325,21.399989375,21.475879175000006,21.56455646666667,21.60817495
2020-02-13 01:38:00-08:00,21.67354271666667,21.558237466666668,21.530062491666666,21.486123208333325,21.52033125,21.411659433333334,21.409672950000004,21.590769008333325,21.732775433333334,21.566025291666666,21.414778033333334,21.47758623333333,21.549913,21.58805560833333
2020-02-13 01:39:00-08:00,21.68597194166666,21.557837925,21.514096941666665,21.454366775000004,21.50924368333333,21.410918399999996,21.419398250000004,21.599333016666666,21.73118908333334,21.563460275,21.40527151666668,21.473167250000003,21.541435283333332,21.581232633333343
2020-02-13 01:40:00-08:00,21.69217905000001,21.567013208333325,21.52134965000001,21.47579051666667,21.50439935,21.39420619166667,21.40058815833333,21.59711106666667,21.73143855,21.56546791666667,21.403752099999995,21.470587075,21.54088360833333,21.5740993
2020-02-13 01:41:00-08:00,21.669963166666665,21.55640110833333,21.5089595,21.468647425000004,21.506002725000005,21.404977508333328,21.404051491666674,21.585733725000004,21.72762050833333,21.55712404166667,21.399211166666678,21.470148383333324,21.53924538333333,21.579880275
2020-02-13 01:42:00-08:00,21.68360551666667,21.55461359166668,21.51447568333333,21.461862433333327,21.504677016666665,21.397996308333333,21.40224213333334,21.58357451666667,21.721756266666656,21.55401643333333,21.39833413333333,21.467603616666665,21.537651375,21.576950275000005
2020-02-13 01:43:00-08:00,21.66466785833333,21.520389333333334,21.475837725,21.455532425,21.52224709166666,21.420985208333327,21.411007808333327,21.58058653333333,21.714901900000008,21.540521741666666,21.389761333333336,21.46376374166666,21.53951710833333,21.578206616666666
2020-02-13 01:44:00-08:00,21.69522766666667,21.55988850833334,21.51352943333333,21.454499841666667,21.484966825,21.375440075,21.386062550000013,21.590348158333335,21.72263111666667,21.552392483333332,21.39213484166667,21.457851566666655,21.525984691666668,21.565562275
2020-02-13 01:45:00-08:00,21.667519975,21.585200449999995,21.557201683333336,21.485154975,21.483883225000003,21.355351625000008,21.35431821666668,21.570189725,21.718714658333337,21.561164541666667,21.396898766666666,21.457193491666654,21.52179395833333,21.554943299999994
2020-02-13 01:46:00-08:00,21.641654391666666,21.52680158333333,21.50012235833333,21.473471350000004,21.50980991666666,21.392196808333335,21.376106466666666,21.55922516666667,21.70509581666667,21.541668675,21.38897210833334,21.457846425000003,21.52725693333334,21.563401974999994
2020-02-13 01:47:00-08:00,21.66587446666667,21.550953591666666,21.50627956666667,21.44456679166666,21.4782604,21.370398916666666,21.373089741666668,21.57202061666667,21.708794533333336,21.543081625,21.383136158333333,21.45289504166667,21.51758073333333,21.55438020833333
2020-02-13 01:48:00-08:00,21.62860263333333,21.506724525,21.46746274166667,21.453975341666666,21.50917503333333,21.410624625000008,21.38900123333334,21.55427818333333,21.69629896666667,21.52590644166666,21.377315283333346,21.455896458333328,21.52624658333333,21.560258258333334
