time,RA-ZONE-COOLING-SP,RA-ZONE-HEATING-SP,RA-ZAT,RA-SAT-COOLING-SP,RA-SAT-HEATING-SP,RA-AHU-SAT,RA-AHU-RAT,RA-SupAirFlow,RA-RetAirFlow,RA-CHW-SupTemp,RA-CHW-RetTemp,RA-HW-SupTemp,RA-HW-RetTemp,RA-HW-Load,RA-CHW-Load,RA-HVAC-Load
2020-02-15 21:59:00-08:00,29.44,15.55,21.32602339166666,12.777778,35.0,19.59414381666667,21.25834746666667,187.83811136666674,141.16236969166667,11.72805035,10.494399225,15.391301108333328,15.936688099999996,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:00:00-08:00,29.44,15.55,21.33293639999999,12.777778,35.0,19.601393508333334,21.247073816666667,187.77474361666665,134.13530603333334,11.726327824999997,10.497212625000003,15.383717641666667,15.929492075,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:01:00-08:00,29.44,15.55,21.308021875,12.777778,35.0,19.599785516666675,21.23767905,187.74030935000002,131.39588775,11.724685983333329,10.500948575000002,15.374116241666664,15.916765816666663,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:02:00-08:00,29.44,15.55,21.33178454999999,12.777778,35.0,19.620046083333342,21.236261150000004,186.6770219916667,140.22073985833333,11.722496233333336,10.505240916666667,15.35859309166667,15.898203550000003,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:03:00-08:00,29.44,15.55,21.330776725,12.777778,35.0,19.631130333333328,21.251663166666663,186.51018731666673,139.9522270583333,11.722145199999998,10.510306700000005,15.340194875000002,15.87902365,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:04:00-08:00,29.44,15.55,21.306161799999998,12.777778,35.0,19.62525545,21.22811656666666,186.02736665,144.26247966666662,11.721721791666665,10.515747858333334,15.324980075000008,15.861875125,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:05:00-08:00,29.44,15.55,21.307754175000003,12.777778,35.0,19.638286341666667,21.24488948333333,186.55147358333326,142.6932134083333,11.720245441666668,10.518627666666664,15.319082008333341,15.855381874999996,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:06:00-08:00,29.44,15.55,21.299381425,12.777778,35.0,19.639252375000005,21.233407949999997,189.37234269999996,141.63360523333333,11.718723358333332,10.520007541666667,15.316991725000008,15.853723191666669,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:07:00-08:00,29.44,15.55,21.31638240000001,12.777778,35.0,19.65560771666667,21.229692908333323,187.14135368333328,144.63269639999996,11.718339191666667,10.524168825000002,15.31064884166667,15.846845716666671,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:08:00-08:00,29.44,15.55,21.320437808333335,12.777778,35.0,19.66135135833333,21.22622075,186.29551790000005,143.0084848916667,11.717742016666664,10.528176333333333,15.29915731666667,15.835256616666662,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:09:00-08:00,29.44,15.55,21.302815700000004,12.777778,35.0,19.66380779999999,21.218911999999992,186.28644841666667,139.8327239583333,11.716606625,10.530284925,15.293132183333336,15.828645733333332,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:10:00-08:00,29.44,15.55,21.290383250000005,12.777778,35.0,19.659867158333324,21.209198966666666,186.7161868083334,137.61461822499993,11.71522605,10.533352874999997,15.286602908333338,15.822751900000004,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:11:00-08:00,29.44,15.55,21.29830556666667,12.777778,35.0,19.66778640833333,21.211726175000006,187.31963209166665,138.681834925,11.714298366666668,10.536415733333335,15.277065516666669,15.813059074999996,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:12:00-08:00,29.44,15.55,21.283286750000006,12.777778,35.0,19.674805208333332,21.21432953333333,188.70721431666664,142.00682900000007,11.712459483333333,10.539411741666669,15.26708385,15.801005374999995,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:13:00-08:00,29.44,15.55,21.278164316666672,12.777778,35.0,19.670638399999998,21.202932724999997,187.04987401666668,142.62511496666673,11.710961266666668,10.54138054166667,15.260059175000004,15.794148325,0.06753667340462802,-0.545999720363983,54.428375340818434
2020-02-15 22:14:00-08:00,29.44,15.55,21.3000092,12.777778,35.0,19.6931889,21.203891741666663,185.6786533,143.57158352499997,11.709958333333333,10.543780791666665,15.252840316666669,15.785594908333334,0.06768864651406484,-0.5090865028465784,54.504181939778604
