time,RA-stree1_a_c248,RA-stree1_b_c249,RA-stree1_c_c250,RA-stree1_d_c251,RA-stree1_e_c252,RA-stree1_f_c253,RA-stree1_g_c254,RA-stree2_a_c255,RA-stree2_b_c256,RA-stree2_c_c257,RA-stree2_d_c258,RA-stree2_e_c259,RA-stree2_f_c260,RA-stree2_g_c261
2020-02-13 00:21:00-08:00,21.61713611666668,21.52639135833334,23.63906774166667,21.097621233333346,21.279722991666667,21.35783635,21.31429955833333,21.261264658333328,21.40847945000001,21.299154958333336,21.286054333333325,21.25413565833333,21.252404683333328,21.292578075000005
2020-02-13 00:22:00-08:00,21.65395915,21.53487778333333,23.33910231666667,21.060168666666666,21.255238458333327,21.370244716666665,21.31048863333333,21.25563461666666,21.41826324166667,21.307610475,21.271098516666665,21.24119694166668,21.245862291666665,21.289143833333334
2020-02-13 00:23:00-08:00,21.62254068333333,21.496780066666666,23.42275033333334,21.085307925,21.2767083,21.359639483333336,21.30399641666667,21.261107375,21.413250033333327,21.288900616666673,21.26594315833333,21.24960550833333,21.24701259166666,21.282618858333333
2020-02-13 00:24:00-08:00,21.62199302500001,21.51220795000001,23.54600491666667,21.08235643333333,21.25690553333333,21.334094,21.29708564166667,21.251198083333325,21.40256666666668,21.281883533333325,21.263664741666666,21.245959508333346,21.233318191666655,21.275664658333334
2020-02-13 00:25:00-08:00,21.621164433333345,21.51415761666667,23.427677775000006,21.06325028333333,21.244389108333333,21.34006208333334,21.305963791666667,21.258168033333334,21.4011167,21.27835283333333,21.261270041666666,21.238483316666667,21.22347545833333,21.278182608333324
2020-02-13 00:26:00-08:00,21.62845538333333,21.50216496666667,23.516107708333333,21.072002275,21.25410255833334,21.34079978333333,21.30292685,21.255174633333336,21.402831525000003,21.27830748333333,21.263826233333337,21.241830449999995,21.232256841666675,21.28299905
2020-02-13 00:27:00-08:00,21.635138499999996,21.52144729166667,23.51882436666666,21.060553808333328,21.224834158333334,21.318756008333327,21.28823138333333,21.253249758333336,21.40312185,21.285879275,21.262126158333334,21.23500585,21.221616875,21.270215866666668
2020-02-13 00:28:00-08:00,21.615941241666665,21.517469566666666,23.74876235,21.077646133333346,21.23192319166668,21.312038308333328,21.269119916666664,21.230617758333324,21.394584658333333,21.27626127499999,21.263384483333336,21.24172928333333,21.219672075,21.27010573333333
2020-02-13 00:29:00-08:00,21.623610274999994,21.499716791666664,23.498709916666666,21.052979433333334,21.226518333333328,21.316279125,21.28496150833333,21.255254425,21.398293925,21.277944908333332,21.252939525,21.231466708333333,21.21644401666667,21.262954099999995
2020-02-13 00:30:00-08:00,21.62291544166667,21.477531191666674,23.344139666666663,21.045555808333337,21.23943979166668,21.312119625,21.277979525,21.256279866666674,21.394991708333336,21.271054908333333,21.25032305,21.23088471666666,21.21917885833333,21.266817758333346
2020-02-13 00:31:00-08:00,21.606474741666666,21.4715066,23.465189658333326,21.060575691666664,21.241804966666667,21.308430616666666,21.269126691666663,21.243526008333333,21.385912549999997,21.262039725,21.24444058333334,21.229819050000003,21.212650516666674,21.257945708333335
2020-02-13 00:32:00-08:00,21.56977974166666,21.461996641666666,23.811445108333334,21.091852766666666,21.248835783333327,21.30625043333333,21.257219741666667,21.2035273,21.36764309166666,21.253313350000006,21.25227861666666,21.229402866666653,21.218535766666665,21.26317653333333
2020-02-13 00:33:00-08:00,21.636836816666676,21.51944853333334,23.398242175,21.02932580833333,21.210384441666665,21.2842716,21.257451166666666,21.232717208333327,21.388818883333336,21.279699816666664,21.24258209166668,21.215428425,21.2091521,21.24612004166668
2020-02-13 00:34:00-08:00,21.598244224999995,21.461502300000006,23.49174195,21.0507113,21.206905316666674,21.291908,21.267533141666664,21.242111691666672,21.375912225,21.249455675,21.23672375,21.218760241666665,21.20326245,21.25088365
2020-02-13 00:35:00-08:00,21.59423649999999,21.47112995,23.444525425000005,21.023682358333332,21.194842225,21.292627449999994,21.269518333333334,21.246960141666666,21.372674000000007,21.25182105,21.23122566666666,21.210553225000005,21.19895435,21.243986916666667
2020-02-13 00:36:00-08:00,21.624240025,21.478759516666663,23.49951175833333,21.025199016666654,21.172224674999992,21.267696058333346,21.245524349999997,21.239254099999982,21.374772816666674,21.25547822500001,21.235594324999987,21.20702687500001,21.19890146666667,21.240339091666666
2020-02-13 00:37:00-08:00,21.5705841,21.460576099999987,23.64281005,21.042120091666675,21.18529694166666,21.289051466666674,21.24692065,21.208798408333347,21.359133116666655,21.243135741666666,21.235852816666668,21.21157429166666,21.19596879166667,21.244790116666664
2020-02-13 00:38:00-08:00,21.58691680833334,21.464378791666665,23.545922675000003,21.01632160000001,21.17629625,21.294505491666666,21.257564391666666,21.226771791666675,21.360223991666672,21.242473624999995,21.2321658,21.202073516666665,21.190694983333334,21.243541200000006
2020-02-13 00:39:00-08:00,21.580999225000006,21.473010775,23.62190629166667,21.026187250000003,21.179591216666672,21.27448135833333,21.22770365,21.197096775,21.353798758333326,21.245268825,21.225918058333328,21.20430395,21.19114785833334,21.23519058333333
2020-02-13 00:40:00-08:00,21.657385325,21.434430633333328,23.01379479999999,20.996872641666666,21.205722191666673,21.27856191666667,21.212060716666667,21.236787049999997,21.38002619166667,21.236262375000006,21.192345541666665,21.189582575,21.192710783333336,21.232475691666668
2020-02-13 00:41:00-08:00,21.53374735,21.41414761666667,23.68189273333332,21.038227958333334,21.180110225,21.292593316666675,21.255798066666664,21.196646375,21.33383900833333,21.220676599999994,21.22229868333333,21.20225835833333,21.186333683333334,21.235368458333326
2020-02-13 00:42:00-08:00,21.58343813333334,21.453111041666666,23.652926449999995,20.99645535833333,21.167556975000007,21.2841357,21.225525783333328,21.19564705,21.34664685,21.235274058333328,21.212364758333333,21.190904958333334,21.182913833333334,21.23384188333334
2020-02-13 00:43:00-08:00,21.58554114166667,21.418930066666665,23.344623441666666,20.995949866666667,21.166709175,21.273413416666667,21.23836445833333,21.221172866666674,21.343928425000005,21.221888608333327,21.201351975,21.184947083333327,21.17400615833333,21.221613608333328
2020-02-13 00:44:00-08:00,21.58044998333333,21.432061241666666,23.634018808333334,21.013059491666667,21.17685476666667,21.250880191666674,21.193990625,21.18426128333333,21.33921125833333,21.22437005833334,21.20884008333334,21.19160850833333,21.177739891666665,21.220826950000006
2020-02-13 00:45:00-08:00,21.600782058333333,21.417984625,23.460525699999994,20.992609416666657,21.15527523333332,21.24371246666666,21.219524516666674,21.22744864166667,21.341095074999995,21.215150375,21.19932696666666,21.181697833333327,21.172208175000005,21.21713633333333
2020-02-13 00:46:00-08:00,21.5715737,21.411004325,23.471335875,20.990603383333344,21.135472341666656,21.254455291666666,21.236924866666666,21.212730158333333,21.334875583333336,21.217081191666672,21.200582925,21.182450408333338,21.166525166666666,21.212662425
2020-02-13 00:47:00-08:00,21.58074535833333,21.416182641666676,23.05728549166667,20.954758541666667,21.157887641666665,21.28491114166668,21.2279087,21.21043931666667,21.34099653333333,21.21312084166668,21.189745449999997,21.168474091666674,21.163468199999997,21.215591808333333
2020-02-13 00:48:00-08:00,21.600583974999992,21.46334385,23.36179435833333,20.96842344166667,21.1256222,21.230020725,21.197939075000008,21.190016366666665,21.339760116666678,21.221897683333328,21.19555745833333,21.170401975000004,21.15179393333334,21.205939325
2020-02-13 00:49:00-08:00,21.571575750000008,21.426983116666676,23.38260660833333,20.957619608333335,21.139788025000005,21.2470813,21.20313524166666,21.203439491666664,21.335872350000006,21.210087833333333,21.18842500833334,21.167944941666672,21.15656994166666,21.202551316666664
2020-02-13 00:50:00-08:00,21.575470525000004,21.375043775,22.988997316666666,20.93401808333333,21.139409808333326,21.273562374999994,21.22829296666666,21.21092130833334,21.333540975000005,21.198298716666667,21.168563583333327,21.154929916666664,21.153777116666664,21.207117733333327
2020-02-13 00:51:00-08:00,21.57149630833333,21.43630480833333,23.54446986666668,20.970752591666674,21.108967675,21.22032534166668,21.198814508333335,21.181251350000004,21.322384866666663,21.21138104166668,21.181854133333324,21.16378768333333,21.148390875,21.196208075
2020-02-13 00:52:00-08:00,21.56400945833333,21.43088204166667,23.409330266666654,20.962917425000004,21.106302858333322,21.21658118333333,21.182972408333324,21.17547396666667,21.318377483333336,21.20578471666668,21.185796941666666,21.15984705833334,21.14688355833333,21.195549375
2020-02-13 00:53:00-08:00,21.566374249999992,21.397594100000006,23.30264511666667,20.946982575000007,21.095638083333334,21.237444266666664,21.191174391666664,21.187631683333333,21.32182005,21.191007491666664,21.179547533333327,21.153306466666667,21.1376336,21.197202366666666
2020-02-13 00:54:00-08:00,21.5416643,21.38135331666668,23.410976225,20.95279744999999,21.1116763,21.231273491666673,21.17819503333333,21.171879591666674,21.318085725,21.187021633333334,21.169688691666668,21.15539130833333,21.141368600000003,21.188648658333328
2020-02-13 00:55:00-08:00,21.549212066666666,21.406820366666672,23.43075801666665,20.930816466666673,21.080900083333336,21.202860825,21.189934408333336,21.187094358333333,21.309721891666666,21.192942825000006,21.17561865,21.144661108333324,21.13291022499999,21.18616751666666
2020-02-13 00:56:00-08:00,21.542900674999995,21.402003383333334,23.38372914166667,20.936722508333336,21.105235025,21.209287666666672,21.163375175000006,21.162843458333327,21.310577708333334,21.18580928333333,21.169741300000005,21.144789816666673,21.134069375,21.182156175
2020-02-13 00:57:00-08:00,21.5431465,21.382253299999995,23.18062800833333,20.91377756666666,21.085881366666666,21.223627475,21.18534285,21.179567825,21.307891366666674,21.184258275,21.160188116666657,21.134737725000004,21.12543716666668,21.180999341666666
2020-02-13 00:58:00-08:00,21.53574986666667,21.375695450000013,23.348071516666664,20.931978766666663,21.088801525,21.205634708333328,21.157886583333333,21.16026770833333,21.301733674999994,21.173239833333334,21.161284650000006,21.142779716666674,21.129719016666673,21.179890875
2020-02-13 00:59:00-08:00,21.53325140833333,21.388800066666672,23.20915694166667,20.92482355,21.08762547499999,21.201559050000004,21.155512491666666,21.149241008333327,21.293655666666673,21.171599974999992,21.152891308333334,21.134958249999997,21.123051133333327,21.171829700000007
2020-02-13 01:00:00-08:00,21.57310008333333,21.44113497500001,22.990400225000005,20.854678741666664,21.060343008333334,21.238903658333346,21.151589883333326,21.13313195,21.30138752499999,21.195806549999997,21.147048716666674,21.108700875,21.11046118333333,21.182235758333334
2020-02-13 01:01:00-08:00,21.50269128333333,21.358569249999995,23.601365624999996,20.91625655,21.036632066666666,21.188010925,21.180771633333325,21.17412173333334,21.280016716666665,21.164993066666668,21.16288141666666,21.1297589,21.110792783333334,21.16142908333333
2020-02-13 01:02:00-08:00,21.525991616666666,21.37835755,23.365573391666665,20.912908866666665,21.055787333333335,21.193538066666672,21.141207466666664,21.1373053,21.28571604166666,21.171470716666672,21.15159098333333,21.125115075,21.115237891666666,21.16661795
2020-02-13 01:03:00-08:00,21.52986286666668,21.327360141666674,23.21518146666667,20.921254491666666,21.068920175,21.191111108333335,21.155412375000008,21.165064666666666,21.289552433333327,21.151248991666666,21.13541866666666,21.123112783333326,21.114381841666667,21.160860941666666
2020-02-13 01:04:00-08:00,21.514751350000004,21.359750533333333,23.400706725,20.908186975,21.074043008333327,21.183984183333333,21.11443525,21.119431191666667,21.287427591666667,21.157962108333333,21.13835960833334,21.122092175,21.111396833333334,21.157602583333336
2020-02-13 01:05:00-08:00,21.509676008333336,21.355148516666674,23.646631675,20.91818561666667,21.03814278333333,21.153111916666674,21.125621741666674,21.134426058333336,21.28251364166667,21.15642150833333,21.146269483333338,21.12407384166666,21.104304466666665,21.146574541666673
2020-02-13 01:06:00-08:00,21.54761498333333,21.335772883333327,23.16058475,20.873914708333334,21.02115244166667,21.162478141666664,21.15764333333333,21.179469716666667,21.290648591666674,21.150543883333327,21.123392108333334,21.10860959166667,21.09144230833333,21.141193925
2020-02-13 01:07:00-08:00,21.528888775,21.362285050000008,23.147612316666667,20.874220075,21.04513564166667,21.161764691666672,21.129051975,21.14064124166668,21.283406408333327,21.153924849999992,21.126680566666664,21.10914347500001,21.098398141666664,21.144156633333328
2020-02-13 01:08:00-08:00,21.52333399166666,21.347321441666672,23.24632343333333,20.882201025000004,21.045840925000007,21.159214933333327,21.112248108333336,21.12330469166666,21.276590066666664,21.147536466666672,21.125291849999996,21.108087391666675,21.097907058333327,21.145639191666678
2020-02-13 01:09:00-08:00,21.509934991666665,21.357134233333333,23.40449617500001,20.883429766666666,21.036923366666667,21.151330683333335,21.109315825000007,21.12093836666666,21.272522866666666,21.145527566666672,21.130419908333334,21.108999516666668,21.096434275000004,21.140698199999992
2020-02-13 01:10:00-08:00,21.50719720833333,21.343917391666654,23.43057667499999,20.87696356666667,21.0415503,21.14656046666666,21.104668041666667,21.122319766666667,21.268479725,21.136936233333333,21.12260986666667,21.100603741666664,21.093878075000006,21.135109474999997
2020-02-13 01:11:00-08:00,21.50559155833333,21.325633866666667,23.399309758333334,20.87219029166665,21.039801641666667,21.150687850000004,21.115281666666665,21.126877508333333,21.267658783333335,21.135193166666667,21.11513064166667,21.100793775,21.091834391666666,21.13562583333333
2020-02-13 01:12:00-08:00,21.508326975,21.330849958333328,23.40215380833333,20.885180583333334,21.037393525000006,21.127572383333327,21.091794916666668,21.127306683333327,21.264344866666665,21.13203679166667,21.121073991666666,21.101084216666663,21.087056075000007,21.130366408333327
2020-02-13 01:13:00-08:00,21.49008959166667,21.33351196666666,23.414310316666665,20.87136690833333,21.038947258333327,21.142402441666654,21.090930475,21.11984747499999,21.258474691666674,21.126496500000005,21.11707784166667,21.095329441666664,21.079511025000006,21.128306216666672
2020-02-13 01:14:00-08:00,21.49995575833333,21.335732308333327,23.327602808333335,20.848379466666668,21.024581800000007,21.140304441666675,21.09884850833333,21.12037639166666,21.25936168333333,21.128149508333326,21.1069848,21.088146075,21.075165283333334,21.126525833333336
2020-02-13 01:15:00-08:00,21.49362626666667,21.364350291666668,23.53015005000001,20.856696358333334,20.999006225,21.130951358333334,21.087079341666666,21.098597966666667,21.249925241666666,21.131438591666672,21.11240339166667,21.08687209166666,21.070144966666664,21.12327798333332
2020-02-13 01:16:00-08:00,21.514950725,21.3232318,23.088213700000004,20.860403933333334,21.028669175,21.119761783333328,21.075474433333326,21.11943710833333,21.25219169166666,21.119760091666667,21.101899450000005,21.085759183333327,21.079565949999992,21.117492950000006
2020-02-13 01:17:00-08:00,21.48594206666667,21.32417986666667,23.497615508333336,20.865438183333346,21.014512658333327,21.126032616666667,21.074271525000007,21.097545891666666,21.248547975,21.113199741666666,21.10583135833334,21.083858675,21.067500483333333,21.12055455
2020-02-13 01:18:00-08:00,21.51030293333333,21.311508866666664,23.083751424999992,20.807903483333327,21.0149686,21.146680958333327,21.102279691666666,21.130825358333333,21.253487458333325,21.11584315,21.091611641666667,21.068144108333332,21.064381283333333,21.12240940833333
2020-02-13 01:19:00-08:00,21.48573401666666,21.272863458333326,23.255807033333333,20.859553316666666,21.026597575,21.12243606666667,21.07641351666667,21.104463316666664,21.241478183333346,21.099037941666673,21.08825266666668,21.078844891666673,21.07191930833333,21.113440250000004
2020-02-13 01:20:00-08:00,21.520695624999995,21.320451825000013,23.18250943333333,20.813482475,20.982325974999995,21.101127558333328,21.08646195,21.1357774,21.25032218333333,21.110784975,21.084835533333333,21.06429745833333,21.054637558333337,21.102523733333328
2020-02-13 01:21:00-08:00,21.480294399999995,21.296353666666672,23.161055575,20.828019741666665,21.005483625,21.113561625000006,21.08103935833333,21.11279593333333,21.239281158333334,21.102791350000007,21.091774675,21.067956008333333,21.059001091666666,21.105363658333328
2020-02-13 01:22:00-08:00,21.483164133333336,21.310400033333334,23.492672175,20.838782316666666,20.977415266666664,21.086684708333326,21.064865975,21.09641630833333,21.23580845833333,21.103707533333328,21.090735150000004,21.07079894166668,21.051140466666666,21.099048716666672
2020-02-13 01:23:00-08:00,21.500190858333326,21.308394291666666,23.27433088333333,20.80909275,21.000481391666664,21.104557525000004,21.043902033333328,21.091402266666666,21.244988816666666,21.103891900000004,21.077029983333325,21.059967941666667,21.05338238333333,21.099586925000004
2020-02-13 01:24:00-08:00,21.47657918333333,21.31391883333333,23.596539883333346,20.82619565,20.977798974999992,21.080724458333343,21.048669316666672,21.08790000833333,21.228775691666666,21.097073658333333,21.084992525,21.06286805,21.05106511666666,21.09536755833333
2020-02-13 01:25:00-08:00,21.48069155,21.33044055833334,23.386276216666676,20.806354958333333,20.952991125000008,21.08025055833333,21.052915233333334,21.086206866666654,21.228509675,21.1027046,21.087320816666672,21.058902250000006,21.040377233333334,21.09412144166667
2020-02-13 01:26:00-08:00,21.48685272500001,21.31874388333334,23.12148088333333,20.795770049999994,20.95515005,21.076587991666663,21.05240198333333,21.105011758333333,21.235451808333334,21.09809825833334,21.078169441666674,21.049700108333337,21.035631191666663,21.086302883333335
2020-02-13 01:27:00-08:00,21.418109791666673,21.248208483333336,23.183968399999994,20.818180683333328,20.998994083333336,21.123442191666676,21.059454016666667,21.070392608333336,21.220067750000005,21.0740763,21.074833091666665,21.052682525,21.043084933333336,21.09644554166667
2020-02-13 01:28:00-08:00,21.456160125,21.285144725,23.494641741666666,20.80554246666667,20.955914341666674,21.07557261666667,21.048666791666676,21.075938933333326,21.22191065,21.0849214,21.071740941666665,21.051922533333336,21.036959066666665,21.080602958333326
2020-02-13 01:29:00-08:00,21.451861675000007,21.266988791666673,23.3246834,20.81496243333333,20.968669583333334,21.080111266666673,21.0379865,21.07655751666668,21.21951366666667,21.06987595,21.063215808333336,21.04774093333334,21.035992175,21.083781908333325
2020-02-13 01:30:00-08:00,21.441310108333333,21.290016016666666,23.1450195,20.775611049999995,20.948288108333333,21.105795891666666,21.067475208333327,21.067857824999987,21.210348725000014,21.080576775,21.06336311666667,21.034891558333324,21.026487799999995,21.086522216666665
2020-02-13 01:31:00-08:00,21.4535021,21.290806391666663,23.033881716666667,20.78017511666667,20.95501131666667,21.09229173333332,21.033419541666667,21.060401249999995,21.219366291666674,21.077104641666654,21.05931069166667,21.036237941666673,21.027573808333337,21.08066451666667
2020-02-13 01:32:00-08:00,21.454470183333328,21.296589400000013,23.504332674999993,20.791244075,20.935152641666665,21.062740825,21.02504105,21.06003651666667,21.220403341666668,21.079790666666664,21.062509650000006,21.0391929,21.021596191666667,21.065609308333325
