time,RB-ZONE-COOLING-SP,RB-ZONE-HEATING-SP,RB-ZAT,RB-SAT-COOLING-SP,RB-SAT-HEATING-SP,RB-AHU-SAT,RB-AHU-RAT,RB-SupAirFlow,RB-RetAirFlow,RB-CHW-SupTemp,RB-CHW-RetTemp,RB-HW-SupTemp,RB-HW-RetTemp,RB-HW-Load,RB-CHW-Load,RB-HVAC-Load
2020-02-13 00:10:00-08:00,29.44,15.55,21.844524099999997,12.777778,35.0,21.406187033333342,21.84457454166666,173.76147338333328,160.29207325,11.759816475000001,10.130714033333332,12.585638483333328,13.57895511666667,-0.06343433814453613,-1.5765871021031286,53.06125732586345
2020-02-13 00:11:00-08:00,29.44,15.55,21.84320151666667,12.777778,35.0,21.41202981666667,21.838200516666664,174.90793064166672,162.47091885833336,11.757899233333335,10.129280399999999,12.57681763333333,13.570748658333333,-0.06343433814453613,-1.5765871021031286,53.06125732586345
2020-02-13 00:12:00-08:00,29.44,15.55,21.829163400000002,12.777778,35.0,21.402202399999997,21.83108455833333,174.4946987,161.60809415000006,11.755166808333335,10.127851916666666,12.566233458333333,13.563316850000003,-0.06343433814453613,-1.5765871021031286,53.06125732586345
2020-02-13 00:13:00-08:00,29.44,15.55,21.835678166666664,12.777778,35.0,21.40651104166666,21.82276579166666,173.7151224833333,160.22567083333328,11.74962459166667,10.126942925000003,12.557773024999998,13.558023766666668,-0.06343433814453613,-1.5765871021031286,53.06125732586345
2020-02-13 00:14:00-08:00,29.44,15.55,21.8290371,12.777778,35.0,21.405502700000003,21.827649208333344,171.629497675,161.11115061666672,11.745047341666668,10.126116891666664,12.549582425,13.551889666666666,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:15:00-08:00,29.44,15.55,21.8296893,12.777778,35.0,21.400220375000004,21.81584295,173.1070176416667,160.19577153333336,11.743003008333336,10.124246024999998,12.539877383333332,13.542529308333336,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:16:00-08:00,29.44,15.55,21.82360124999999,12.777778,35.0,21.40296565,21.817223100000003,175.64633004166663,159.94531696666667,11.740249,10.121849699999997,12.525689716666667,13.533102741666662,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:17:00-08:00,29.44,15.55,21.818428133333335,12.777778,35.0,21.39829585,21.813445508333327,175.66500467500006,161.0286551083333,11.736744808333334,10.119895874999997,12.516108266666667,13.522503741666673,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:18:00-08:00,29.44,15.55,21.82471728333333,12.777778,35.0,21.408101891666664,21.812005858333336,173.98313667500003,160.95012910833327,11.733147091666668,10.1173634,12.506448591666665,13.51128606666666,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:19:00-08:00,29.44,15.55,21.81568940833334,12.777778,35.0,21.399406833333334,21.813580308333336,174.01944807499999,161.22233325833332,11.727457458333333,10.1140728,12.495568925000002,13.502363691666663,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:20:00-08:00,29.44,15.55,21.80867515,12.777778,35.0,21.400133841666673,21.805910241666666,174.93897553333323,161.0955486916667,11.721737566666668,10.111046316666666,12.485905508333337,13.495146849999998,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:21:00-08:00,29.44,15.55,21.812959441666674,12.777778,35.0,21.399690316666675,21.800908158333332,173.01764615000002,161.28348433333332,11.720213141666664,10.10957903333333,12.477314649999999,13.489590633333338,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:22:00-08:00,29.44,15.55,21.809903099999996,12.777778,35.0,21.39969664166667,21.80041196666667,174.28679760000009,162.60924520833333,11.720331316666668,10.1092098,12.469745741666664,13.485627108333334,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:23:00-08:00,29.44,15.55,21.800576874999997,12.777778,35.0,21.404416974999993,21.79606875833333,171.57912651666663,161.18949744999998,11.72025093333333,10.109775325000006,12.463474066666663,13.481375858333335,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:24:00-08:00,29.44,15.55,21.797597949999997,12.777778,35.0,21.408111075000008,21.784305274999987,170.66401599166662,160.613075125,11.718525074999997,10.109108041666667,12.45632429166667,13.475364575000004,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:25:00-08:00,29.44,15.55,21.798060233333338,12.777778,35.0,21.394022275000008,21.79078665000001,172.928690775,160.91235186666665,11.71295926666667,10.107894116666664,12.446409175000003,13.467315349999998,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:26:00-08:00,29.44,15.55,21.794003700000005,12.777778,35.0,21.395007666666668,21.782749883333324,173.61610860000002,160.83448725833335,11.709122300000008,10.106120875,12.437510983333334,13.456938041666668,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:27:00-08:00,29.44,15.55,21.795491741666677,12.777778,35.0,21.398649058333334,21.786471308333333,175.4756292416667,161.98330386666666,11.703431041666665,10.10343343333333,12.426331358333334,13.443113083333332,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:28:00-08:00,29.44,15.55,21.79324815833333,12.777778,35.0,21.399183800000003,21.789117366666677,177.60252479166664,161.57048320833331,11.699261883333337,10.101212850000001,12.416023233333334,13.430701475000003,-0.06217022275683649,-1.5266637291291227,53.04037203311404
2020-02-13 00:29:00-08:00,29.44,15.55,21.787017441666666,12.777778,35.0,21.396599816666665,21.777427274999994,173.4994318666666,161.37497061666673,11.697391374999997,10.100391775,12.409773941666666,13.42155330833333,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:30:00-08:00,29.44,15.55,21.783785841666667,12.777778,35.0,21.397280266666666,21.781975433333344,175.17475086666673,162.81664704999997,11.693113291666663,10.097641183333335,12.400993950000004,13.411370733333333,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:31:00-08:00,29.44,15.55,21.777830125,12.777778,35.0,21.39160135833334,21.771784858333334,172.1132724666666,162.0192380416666,11.683004516666667,10.094935083333334,12.389847483333334,13.399542858333332,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:32:00-08:00,29.44,15.55,21.780762466666662,12.777778,35.0,21.39636862499999,21.76846175833333,170.62847666666667,161.12963527500003,11.679359633333332,10.094342366666664,12.382814408333335,13.394868999999995,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:33:00-08:00,29.44,15.55,21.77101196666667,12.777778,35.0,21.393333591666668,21.765207691666657,172.5820308416667,160.62190867499996,11.677925216666672,10.094242741666669,12.37707575,13.390173316666672,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:34:00-08:00,29.44,15.55,21.762028175000008,12.777778,35.0,21.389778733333337,21.76079821666667,169.90191819166668,160.40687895833332,11.672430608333334,10.093452183333333,12.370193208333335,13.38189979166667,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:35:00-08:00,29.44,15.55,21.766716308333333,12.777778,35.0,21.38811045833334,21.7568109,172.4360665916667,161.0795285583334,11.670227508333333,10.091935158333335,12.365541799999999,13.375303708333332,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:36:00-08:00,29.44,15.55,21.771247358333333,12.777778,35.0,21.38982561666667,21.757619091666676,170.40673688333334,160.74590109166667,11.667793725000003,10.090094800000003,12.355845649999996,13.367870625000004,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:37:00-08:00,29.44,15.55,21.762715175000004,12.777778,35.0,21.384923049999998,21.749997741666665,174.16590532499998,161.04639430833328,11.664985383333335,10.086788216666667,12.343869083333335,13.357577975000002,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:38:00-08:00,29.44,15.55,21.755815666666667,12.777778,35.0,21.390207241666662,21.738802650000007,171.91584491666666,160.83148444166673,11.6598442,10.084679975,12.333838208333331,13.348383433333336,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:39:00-08:00,29.44,15.55,21.758831958333328,12.777778,35.0,21.37944425,21.74354735833333,172.03022122499996,159.92394126666665,11.65197206666667,10.082110816666667,12.32561365833333,13.339942949999998,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:40:00-08:00,29.44,15.55,21.751707566666667,12.777778,35.0,21.37965925833333,21.73810710833333,172.47648500000003,161.70043351666664,11.647106808333328,10.079659950000002,12.315674116666663,13.330592058333334,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:41:00-08:00,29.44,15.55,21.74645328333333,12.777778,35.0,21.381609799999996,21.742889999999996,175.26691656666668,159.75372450833336,11.643575475,10.077539408333331,12.309109450000005,13.321994600000004,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:42:00-08:00,29.44,15.55,21.749619149999997,12.777778,35.0,21.385677383333334,21.73347748333333,175.0923550833333,161.503237125,11.639348233333335,10.075061016666664,12.30356634166667,13.314331108333334,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:43:00-08:00,29.44,15.55,21.747510308333332,12.777778,35.0,21.379837016666677,21.741383783333323,172.44323529166667,162.5228650833333,11.635437374999999,10.072365108333333,12.295698516666667,13.304926899999998,-0.06350520171865345,-1.4929356095622406,53.15770003927466
2020-02-13 00:44:00-08:00,29.44,15.55,21.74201485000001,12.777778,35.0,21.376729725000004,21.729621549999997,172.89888522500007,161.7495572916667,11.632371175,10.070023108333332,12.287311725000002,13.298338191666671,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:45:00-08:00,29.44,15.55,21.733358725,12.777778,35.0,21.38198531666667,21.721855791666663,173.73561578333334,161.31147191666668,11.625893,10.066671983333334,12.281236825,13.290210016666666,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:46:00-08:00,29.44,15.55,21.737861741666663,12.777778,35.0,21.37945360833334,21.72485130833333,172.0335491166666,161.211160825,11.618251625,10.062639933333335,12.274895075000005,13.280365566666665,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:47:00-08:00,29.44,15.55,21.724915625,12.777778,35.0,21.379309483333326,21.716148391666664,172.13835809999998,161.72410467499998,11.610891483333335,10.059438658333335,12.267013358333331,13.270339983333331,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:48:00-08:00,29.44,15.55,21.72593905833333,12.777778,35.0,21.376102216666663,21.71593020833334,169.2690079916667,162.9445377166667,11.600587849999995,10.055628066666664,12.258633583333332,13.260183258333333,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:49:00-08:00,29.44,15.55,21.72553145833334,12.777778,35.0,21.370699399999996,21.717798199999994,166.9726350583333,161.0118651083332,11.593332774999997,10.05134200833333,12.248760500000005,13.247807741666668,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:50:00-08:00,29.44,15.55,21.71767603333334,12.777778,35.0,21.36772843333334,21.71252801666668,170.15872017499998,161.70892400833333,11.58393596666667,10.04498524166667,12.238351041666665,13.233036283333336,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:51:00-08:00,29.44,15.55,21.7252941,12.777778,35.0,21.37326574999999,21.713316199999998,168.07783048333334,162.403721525,11.576905616666666,10.041345641666668,12.228180583333328,13.221914908333336,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:52:00-08:00,29.44,15.55,21.721960191666664,12.777778,35.0,21.37760113333333,21.703704333333327,167.8120657416667,160.14827378333337,11.571317008333333,10.037569424999996,12.216644350000005,13.213022483333333,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:53:00-08:00,29.44,15.55,21.715700358333333,12.777778,35.0,21.37188498333334,21.702762391666674,169.91649277500002,159.00012272500004,11.567236341666664,10.034802950000001,12.205332733333337,13.205081591666668,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:54:00-08:00,29.44,15.55,21.711958641666666,12.777778,35.0,21.366624491666663,21.698933008333338,172.51699508333334,161.85403806666676,11.559122633333335,10.030585833333335,12.196854599999996,13.194835525000004,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:55:00-08:00,29.44,15.55,21.711823816666673,12.777778,35.0,21.364184799999997,21.706346025000002,174.28611670833334,161.37857520833333,11.547613724999998,10.025639049999997,12.187692100000003,13.185189591666667,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:56:00-08:00,29.44,15.55,21.70699234166667,12.777778,35.0,21.3702826,21.693852850000006,172.6278783166667,161.37690141666664,11.53957678333333,10.020962458333333,12.178206574999997,13.174869208333336,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:57:00-08:00,29.44,15.55,21.701977416666672,12.777778,35.0,21.37152065833333,21.689863566666663,174.472891075,161.6972213916667,11.534145675000003,10.015745683333336,12.16806405,13.160738658333338,-0.06455429264262205,-1.4377121994563666,53.276381276948634
2020-02-13 00:58:00-08:00,29.44,15.55,21.698264091666662,12.777778,35.0,21.360144041666672,21.694713250000003,175.25591827500003,161.98698650833333,11.528076133333338,10.01124500833333,12.159939041666664,13.149929241666673,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 00:59:00-08:00,29.44,15.55,21.689210725000006,12.777778,35.0,21.35872526666666,21.681503016666667,174.88684596666664,162.0906415416667,11.52097505833333,10.006142616666665,12.1513805,13.140717800000003,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:00:00-08:00,29.44,15.55,21.68596008333333,12.777778,35.0,21.36259809166666,21.681682950000006,175.21105589166666,161.5115500083334,11.513099383333332,10.0006011,12.145773983333337,13.130979083333337,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:01:00-08:00,29.44,15.55,21.684826191666662,12.777778,35.0,21.353924525000004,21.685292374999992,174.09586497499993,160.6177446083333,11.503478833333334,9.993775150000003,12.137327666666668,13.119064333333334,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:02:00-08:00,29.44,15.55,21.69075008333333,12.777778,35.0,21.35979635,21.676867683333334,173.4244553416667,162.26026398333335,11.495192866666669,9.987391866666666,12.129871825000002,13.109254933333338,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:03:00-08:00,29.44,15.55,21.68802300833334,12.777778,35.0,21.358169450000002,21.67527921666667,174.47441075,161.79392187499994,11.488723666666662,9.981900166666666,12.12026945,13.102025083333334,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:04:00-08:00,29.44,15.55,21.67770074166667,12.777778,35.0,21.347126866666667,21.670936149999996,173.06366500833332,161.03975646666677,11.479676025,9.977238633333332,12.109867316666667,13.092465208333335,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:05:00-08:00,29.44,15.55,21.67288034166667,12.777778,35.0,21.353526675,21.66410145,169.9857304583334,162.06198838333336,11.464696649999999,9.969098841666664,12.097211166666666,13.078445974999992,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:06:00-08:00,29.44,15.55,21.671230233333333,12.777778,35.0,21.354895175000006,21.666028083333327,169.50917277500002,162.02466620833331,11.452940216666672,9.960553216666666,12.08332099166667,13.063853474999998,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:07:00-08:00,29.44,15.55,21.670303641666674,12.777778,35.0,21.34608595000001,21.654049624999992,170.70438794166668,160.38028989166668,11.443305741666668,9.952788274999998,12.072323166666669,13.045562658333335,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:08:00-08:00,29.44,15.55,21.66988451666667,12.777778,35.0,21.353444216666684,21.665620891666666,168.929045175,161.0771211,11.433089241666666,9.94504985833333,12.065250600000004,13.026958933333333,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:09:00-08:00,29.44,15.55,21.661434133333337,12.777778,35.0,21.344720133333333,21.655798474999997,165.80516393333332,161.41308914166663,11.423588841666664,9.937684125,12.056664983333338,13.010694525,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:10:00-08:00,29.44,15.55,21.65817666666667,12.777778,35.0,21.34698488333334,21.652591658333336,172.21238620833327,161.26527731666664,11.410465874999998,9.928357191666668,12.044378725,12.998575983333332,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:11:00-08:00,29.44,15.55,21.66070301666667,12.777778,35.0,21.35456236666666,21.643922625000002,164.34216523333333,161.04886140000005,11.40242173333333,9.921852708333331,12.032658075000002,12.989830849999997,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:12:00-08:00,29.44,15.55,21.654460858333323,12.777778,35.0,21.345558266666668,21.645385200000003,165.59175593333333,161.3069207916666,11.399936174999999,9.919107599999998,12.023541066666663,12.984093341666668,-0.0624188654579534,-1.4289154092181655,53.24773816087944
2020-02-13 01:13:00-08:00,29.44,15.55,21.645842700000006,12.777778,35.0,21.345618058333336,21.649910708333337,169.1367029833333,161.79057276666668,11.398155533333332,9.917655433333328,12.011943941666667,12.9782794,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:14:00-08:00,29.44,15.55,21.642545783333336,12.777778,35.0,21.336311016666674,21.641429224999992,171.19997426666666,161.16670664166674,11.394267108333331,9.914737041666664,12.000925241666668,12.971873058333333,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:15:00-08:00,29.44,15.55,21.639377908333323,12.777778,35.0,21.345186541666667,21.625896675,164.464390125,160.69922430833333,11.39275245833333,9.91280515,11.990240291666668,12.96497469166667,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:16:00-08:00,29.44,15.55,21.639530575,12.777778,35.0,21.34080842500001,21.636483924999997,166.28525258333335,162.7720571916667,11.388878233333331,9.909803441666666,11.979404483333331,12.957139575000005,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:17:00-08:00,29.44,15.55,21.64352485833332,12.777778,35.0,21.3368954,21.63021204166666,166.78324201666675,160.91701763333336,11.386526791666672,9.906742433333333,11.970901541666674,12.950671375000002,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:18:00-08:00,29.44,15.55,21.634710033333338,12.777778,35.0,21.331807983333338,21.624017350000006,170.5400405583333,159.95954830833335,11.382805550000004,9.904802225000003,11.960080283333333,12.942391266666666,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:19:00-08:00,29.44,15.55,21.63975820833333,12.777778,35.0,21.341088516666677,21.62750425,169.96726439166665,161.85124626666672,11.375143241666665,9.901179299999999,11.949174333333334,12.931455708333333,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:20:00-08:00,29.44,15.55,21.634235083333337,12.777778,35.0,21.331892891666673,21.61990671666667,174.35047528333328,161.07094042499997,11.3608712,9.894680174999998,11.938792333333335,12.91701203333333,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:21:00-08:00,29.44,15.55,21.626206341666666,12.777778,35.0,21.340007275,21.61956153333334,172.6181805916667,160.0492094916667,11.344552566666664,9.8854475,11.925292141666663,12.900157058333333,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:22:00-08:00,29.44,15.55,21.62361891666666,12.777778,35.0,21.334820766666677,21.615818866666665,174.2384098166666,160.94547039166665,11.335336883333335,9.878860125,11.913569058333334,12.889026716666665,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:23:00-08:00,29.44,15.55,21.610745199999993,12.777778,35.0,21.32369238333333,21.617406508333335,177.41892014166663,162.15558899166675,11.326706516666667,9.873277808333334,11.903482425000002,12.878797966666673,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:24:00-08:00,29.44,15.55,21.614573041666663,12.777778,35.0,21.32654111666667,21.609464958333326,177.44933624166669,162.18014229166673,11.315988941666669,9.865914191666667,11.890528291666662,12.865046441666667,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:25:00-08:00,29.44,15.55,21.613074066666666,12.777778,35.0,21.322716149999998,21.609001858333333,177.4691203583334,160.633847,11.308266175000002,9.860194025000004,11.878670166666666,12.857617858333333,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:26:00-08:00,29.44,15.55,21.60484775833333,12.777778,35.0,21.325227441666666,21.60115257500001,173.34176558333334,161.92722520833334,11.306025650000002,9.858135116666672,11.869397208333336,12.853739741666667,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:27:00-08:00,29.44,15.55,21.605532125000007,12.777778,35.0,21.325060833333335,21.601898474999995,171.29177310000006,161.84338120833326,11.304179524999995,9.856007958333327,11.858724708333334,12.848766750000003,-0.06034749799020431,-1.4061776652744153,53.34544811062427
2020-02-13 01:28:00-08:00,29.44,15.55,21.60794034999999,12.777778,35.0,21.319519999999994,21.606471250000002,168.49641963333335,162.17956820000006,11.298524441666666,9.852540008333333,11.849267999999999,12.840967466666665,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:29:00-08:00,29.44,15.55,21.608211375000003,12.777778,35.0,21.32530860833334,21.593730525,165.08140954166666,161.73492883333336,11.292334933333334,9.848841858333333,11.841511983333334,12.833824499999999,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:30:00-08:00,29.44,15.55,21.597633508333338,12.777778,35.0,21.31768314166667,21.585000191666662,167.3349403333333,161.0393510333334,11.290124016666665,9.845312541666665,11.832553883333334,12.826336949999996,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:31:00-08:00,29.44,15.55,21.589632916666666,12.777778,35.0,21.316631966666666,21.58657548333334,168.60103935000006,161.0306866,11.284723458333332,9.841348333333334,11.823899691666664,12.818447841666666,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:32:00-08:00,29.44,15.55,21.593865325000003,12.777778,35.0,21.317507516666673,21.582024883333336,171.45747078333326,160.10585532500002,11.277603091666661,9.836862150000002,11.81567749166667,12.810156916666669,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:33:00-08:00,29.44,15.55,21.58595576666666,12.777778,35.0,21.304074,21.578543266666667,166.4621743333333,161.1511263583333,11.271483,9.831403316666663,11.806660699999997,12.799886183333333,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:34:00-08:00,29.44,15.55,21.59097377500001,12.777778,35.0,21.30899863333334,21.57652413333333,162.93901769166666,161.04449593333337,11.266713749999997,9.826249383333334,11.798776350000002,12.791651924999996,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:35:00-08:00,29.44,15.55,21.586437200000002,12.777778,35.0,21.308935966666663,21.578559974999997,164.38450061666663,161.8553229333333,11.26053895,9.821101208333335,11.788232200000001,12.783002375000002,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:36:00-08:00,29.44,15.55,21.575175416666674,12.777778,35.0,21.306438024999995,21.571465908333334,165.69073999166667,160.4380686416667,11.2533102,9.816133608333335,11.779488408333334,12.773919924999998,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:37:00-08:00,29.44,15.55,21.581899208333333,12.777778,35.0,21.298572208333336,21.568991616666676,166.8037202083334,161.4746813583334,11.243170500000002,9.810592808333336,11.768965358333338,12.761030308333334,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:38:00-08:00,29.44,15.55,21.57020208333334,12.777778,35.0,21.304328,21.560670549999998,165.04883314166668,162.16883173333332,11.232815441666666,9.803079108333337,11.760817491666668,12.745609150000002,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:39:00-08:00,29.44,15.55,21.57539688333333,12.777778,35.0,21.303923791666666,21.562645458333336,164.23673653333336,161.52772411666666,11.224662141666668,9.794618883333332,11.752802916666669,12.733557891666667,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:40:00-08:00,29.44,15.55,21.573262924999995,12.777778,35.0,21.297916750000002,21.557382508333333,167.00362054999994,161.777235825,11.217236883333335,9.787308450000005,11.744882183333337,12.725579791666666,-0.060438219620966654,-1.3868533042713371,53.4160398233299
2020-02-13 01:41:00-08:00,29.44,15.55,21.569229500000002,12.777778,35.0,21.30254105833332,21.556818250000006,169.44027075833338,161.69602600833335,11.212450008333338,9.782022133333333,11.73297153333333,12.719623983333333,-0.060438219620966654,-1.3868533042713371,53.4160398233299
