,2013_pv,2013_load,2014_pv,2014_load,2015_pv,2015_load,2017_pv,2017_load
2013-06-14 04:00:00,0.000179303387994878,521.67895382725,0.000179303387994878,410.08660899999995,0.470378577709198,495.0081748848333,0.000179303387994878,526.3397870056667
2013-06-14 05:00:00,20.166336059570312,484.03050052200007,21.3835391998291,410.08660899999995,32.98832321166992,430.6874590896666,21.566770553588867,505.7127860894167
2013-06-14 06:00:00,164.33062744140625,448.72671460000004,167.40184020996094,448.65380930000003,163.77099609375,410.08660899999995,169.28402709960938,448.65380930000003
2013-06-14 07:00:00,523.2196655273438,448.72671460000004,515.9210205078125,525.2043628876667,487.3422546386719,410.08660899999995,501.4858703613281,448.65380930000003
2013-06-14 08:00:00,900.4203491210938,676.0878123128333,858.21435546875,628.7466495386667,838.7120361328125,410.08660899999995,867.2379760742188,693.4532866364166
2013-06-14 09:00:00,1266.794921875,766.7763190166665,1166.95703125,677.3382643049167,1191.47265625,486.42360467933327,1221.064208984375,749.46896953025
2013-06-14 10:00:00,1621.754150390625,932.7881151454167,1512.437744140625,784.3013933125833,1494.322021484375,584.1605333705833,1312.3505859375,806.74291243825
2013-06-14 11:00:00,1858.8341064453125,1017.4388962550831,1860.711181640625,880.1413208883334,1719.2686767578125,611.0585001137499,1432.4156494140625,882.7628114343333
2013-06-14 12:00:00,1889.115478515625,950.455277895,1915.8663330078125,882.7146328792501,1850.6025390625,572.9464133972499,1664.45361328125,901.7617289444167
2013-06-14 13:00:00,1787.3929443359375,946.2773042599999,1592.955322265625,823.51844627475,1877.476318359375,410.08660899999995,1679.3775634765625,886.4769334700833
2013-06-14 14:00:00,1616.670654296875,898.2606627825833,1254.124267578125,760.0226985671667,1796.168701171875,410.08660899999995,1583.1007080078125,857.9086125015833
2013-06-14 15:00:00,1473.7767333984375,853.3395675721666,1029.1004638671875,737.62485305125,1613.6158447265625,410.08660899999995,1408.1268310546875,829.4804792405
2013-06-14 16:00:00,1241.3450927734375,777.4722323275,992.2464599609375,716.48189122625,1333.4090576171875,410.08660899999995,1065.8304443359375,811.7536817070833
2013-06-14 17:00:00,935.0148315429688,602.9955156,893.359375,689.94114995475,976.1129150390625,410.08660899999995,687.5852661132812,750.3195639215834
2013-06-14 18:00:00,533.1515502929688,525.8611151,542.1709594726562,475.1573312882499,566.0474853515625,410.08660899999995,411.84222412109375,525.7882098
2013-06-14 19:00:00,171.75119018554688,525.8611151,184.4276123046875,410.08660899999995,158.90682983398438,410.08660899999995,132.94174194335938,525.7882098
2013-06-14 20:00:00,4.994029998779297,487.29391480000004,3.772239923477173,410.08660899999995,5.356202602386475,502.54873439191664,4.12086820602417,487.22100950000004
2013-06-14 21:00:00,0.00017924497660715133,660.111488527,0.00017924497660715133,410.08660899999995,0.00017924497660715133,494.29643013674996,0.00017924497660715133,487.22100950000004
2013-06-14 22:00:00,0.00017917316290549934,594.97166602275,0.00017917316290549934,410.08660899999995,0.00017917316290549934,410.08660899999995,0.00017917316290549934,448.65380930000003
2013-06-14 23:00:00,0.00017912397743202746,566.2244428394167,0.00017912397743202746,410.08660899999995,0.00017912397743202746,410.08660899999995,0.00017912397743202746,448.65380930000003
2013-06-15 00:00:00,0.0001791032700566575,526.5310441489166,0.0001791032700566575,410.08660899999995,0.0001791032700566575,536.1832398357501,0.0001791032700566575,448.65380930000003
2013-06-15 01:00:00,0.0001791139948181808,508.6929713248333,0.0001791139948181808,410.08660899999995,0.0001791139948181808,529.5482698537501,0.0001791139948181808,448.65380930000003
2013-06-15 02:00:00,0.00017915458010975271,493.9366083555833,0.00017915458010975271,410.08660899999995,0.00017915458010975271,522.3049447337501,0.00017915458010975271,448.65380930000003
2013-06-15 03:00:00,0.00017921981634572148,483.2261024138333,0.00017921981634572148,410.08660899999995,0.00017921981634572148,517.3143055846667,0.00017921981634572148,448.65380930000003
2013-06-15 04:00:00,0.0001793034898582846,473.7180325403333,0.0001793034898582846,410.08660899999995,0.0001793034898582846,511.5485325949167,0.0001793034898582846,448.65380930000003
2013-06-15 05:00:00,17.0340576171875,470.56247646525,22.33479118347168,410.08660899999995,7.680233001708984,508.3207872633334,21.534061431884766,448.65380930000003
2013-06-15 06:00:00,168.7747802734375,501.9550630701667,167.0966796875,410.08660899999995,54.09747314453125,492.16703668375004,159.15452575683594,448.65380930000003
2013-06-15 07:00:00,490.2040710449219,466.84247308475005,420.63214111328125,410.08660899999995,145.076416015625,474.3180773415834,378.0837707519531,448.65380930000003
2013-06-15 08:00:00,866.6422729492188,509.73659938500003,665.7525024414062,410.08660899999995,335.20068359375,1251.7812148599999,627.6713256835938,830.3805807067499
2013-06-15 09:00:00,1179.43408203125,487.29391480000004,901.4546508789062,410.08660899999995,582.5208129882812,1105.967237395,890.4537353515625,641.4898105999999
2013-06-15 10:00:00,1469.4305419921875,487.29391480000004,1227.797607421875,410.08660899999995,877.7205200195312,926.0889503267499,1116.8800048828125,641.4898105999999
2013-06-15 11:00:00,1688.8526611328125,487.29391480000004,1655.6881103515625,504.3031093176666,1439.6199951171875,775.0326507804999,1200.593505859375,781.54944262325
2013-06-15 12:00:00,1844.97119140625,487.29391480000004,1877.4039306640625,618.8085079106667,1969.93115234375,602.9226103,1296.18310546875,868.0389015834999
2013-06-15 13:00:00,1917.176513671875,487.29391480000004,1865.278564453125,634.0222864797499,1651.9300537109375,723.84404993875,1404.5526123046875,895.8673549234167
2013-06-15 14:00:00,1796.0445556640625,429.4431144,1590.0220947265625,580.2624308850833,1090.6724853515625,722.09715628425,1414.197509765625,919.8393078535833
2013-06-15 15:00:00,1426.1861572265625,429.4431144,1257.9764404296875,410.08660899999995,1137.2135009765625,675.8531492425,1257.7724609375,916.1480102238331
2013-06-15 16:00:00,1038.5333251953125,429.4431144,1014.9785766601562,410.08660899999995,1295.40380859375,661.5544000775,990.7488403320312,897.7982732523333
2013-06-15 17:00:00,730.3221435546875,410.15951429999996,800.456787109375,410.08660899999995,979.3110961914062,602.9226103,695.804443359375,865.6738380196666
2013-06-15 18:00:00,499.2457275390625,410.15951429999996,477.9265441894531,410.08660899999995,558.0219116210938,525.7882098,417.665771484375,785.4250406184999
2013-06-15 19:00:00,186.96014404296875,410.15951429999996,163.02041625976562,410.08660899999995,158.03900146484375,525.7882098,138.14552307128906,691.2541985203334
2013-06-15 20:00:00,6.987453460693359,526.9535952401666,2.5379371643066406,410.08660899999995,5.3688836097717285,487.22100950000004,4.977840900421143,487.22100950000004
2013-06-15 21:00:00,0.0001792456750990823,511.6153262705833,0.0001792456750990823,410.08660899999995,0.0001792456750990823,487.22100950000004,0.0001792456750990823,487.22100950000004
2013-06-15 22:00:00,0.00017917383229359984,500.09991122358326,0.00017917383229359984,410.08660899999995,0.00017917383229359984,448.65380930000003,0.00017917383229359984,448.65380930000003
2013-06-15 23:00:00,0.00017912460316438228,489.5847325534166,0.00017912460316438228,410.08660899999995,0.00017912460316438228,448.65380930000003,0.00017912460316438228,448.65380930000003
2013-06-16 00:00:00,0.00017910379392560571,479.97533720599995,0.00017910379392560571,448.65380930000003,0.00017910379392560571,551.6668687850834,0.00017910379392560571,448.65380930000003
2013-06-16 01:00:00,0.0001791144022718072,472.6270679265833,0.0001791144022718072,448.65380930000003,0.0001791144022718072,540.4288976184167,0.0001791144022718072,448.65380930000003
2013-06-16 02:00:00,0.00017915485659614205,465.3836499280833,0.00017915485659614205,448.65380930000003,0.00017915485659614205,530.8322046694167,0.00017915485659614205,448.65380930000003
2013-06-16 03:00:00,0.000179219976416789,458.12145517724997,0.000179219976416789,448.65380930000003,0.000179219976416789,524.2811099105834,0.000179219976416789,448.65380930000003
2013-06-16 04:00:00,0.0001793035480659455,452.976463144,0.0001793035480659455,448.65380930000003,0.0014140937710180879,519.0893597893333,0.0001793035480659455,448.65380930000003
2013-06-16 05:00:00,20.078569412231445,453.10449153858326,23.96237564086914,448.65380930000003,31.842145919799805,518.1612958935,21.958227157592773,448.65380930000003
2013-06-16 06:00:00,167.38754272460938,459.58488757999993,167.9685821533203,448.65380930000003,160.0181121826172,491.5711368583334,164.81304931640625,448.65380930000003
2013-06-16 07:00:00,480.6300048828125,454.01148686533327,468.3700256347656,448.65380930000003,438.6193542480469,448.65380930000003,433.79144287109375,522.7107671704167
2013-06-16 08:00:00,841.4381713867188,410.15951429999996,836.2108154296875,816.2311621382499,806.3334350585938,990.60109872,707.0769653320312,753.91878313675
2013-06-16 09:00:00,1214.974853515625,410.15951429999996,1194.6226806640625,659.0532044575,1184.72705078125,683.728493674,972.6563720703125,882.2030698336666
2013-06-16 10:00:00,1529.211181640625,410.15951429999996,1405.9786376953125,641.4898105999999,1482.012451171875,641.4898105999999,1158.518798828125,946.2341482159165
2013-06-16 11:00:00,1758.498046875,451.06101281699995,1507.897705078125,641.4898105999999,1707.492431640625,641.4898105999999,1215.4786376953125,966.6536869531667
2013-06-16 12:00:00,1942.0767822265625,588.6300348764166,1636.600830078125,602.9226103,1839.5340576171875,602.9226103,1192.0579833984375,946.9439956433334
2013-06-16 13:00:00,2044.5755615234375,601.8306103018333,1713.1458740234375,641.4898105999999,1867.7845458984375,641.4898105999999,1212.4322509765625,954.4873992344999
2013-06-16 14:00:00,1913.9639892578125,603.1491650594166,1686.372802734375,641.4898105999999,1787.9022216796875,641.4898105999999,1239.8590087890625,965.9648415009999
2013-06-16 15:00:00,1673.256103515625,458.3318757892499,1568.436279296875,641.4898105999999,1608.6002197265625,641.4898105999999,1175.74072265625,971.8947307619999
2013-06-16 16:00:00,1371.89013671875,410.15951429999996,1315.7235107421875,641.4898105999999,1331.2069091796875,641.4898105999999,1022.862548828125,953.24666377225
2013-06-16 17:00:00,1027.1435546875,410.15951429999996,953.16748046875,602.9226103,975.5569458007812,602.9226103,705.0738525390625,903.5637017700833
2013-06-16 18:00:00,625.7164306640625,410.15951429999996,532.2564086914062,525.7882098,566.9585571289062,525.7882098,409.87860107421875,815.00914356625
2013-06-16 19:00:00,259.5866394042969,410.15951429999996,177.03106689453125,525.7882098,161.7627716064453,525.7882098,133.008544921875,774.5546929286667
2013-06-16 20:00:00,10.845856666564941,410.15951429999996,4.654018402099609,487.22100950000004,6.047459125518799,487.22100950000004,4.585224151611328,619.907737286
2013-06-16 21:00:00,0.00017924631538335234,410.15951429999996,0.00017924631538335234,487.22100950000004,0.00017924631538335234,637.2040045264166,0.00017924631538335234,487.22100950000004
2013-06-16 22:00:00,0.00017917444347403944,410.15951429999996,0.00017917444347403944,448.65380930000003,0.00017917444347403944,576.5182822979167,0.00017917444347403944,448.65380930000003
2013-06-16 23:00:00,0.00017912515613716096,410.15951429999996,0.00017912515613716096,448.65380930000003,0.00017912515613716096,551.9926740709167,0.00017912515613716096,448.65380930000003
2013-06-17 00:00:00,0.0001791042450349778,448.72671460000004,0.0001791042450349778,448.65380930000003,0.0001791042450349778,555.1386032265001,0.0001791042450349778,410.08660899999995
2013-06-17 01:00:00,0.00017911473696585745,491.68733142375004,0.00017911473696585745,448.65380930000003,0.00017911473696585745,541.6132485241667,0.00017911473696585745,410.08660899999995
2013-06-17 02:00:00,0.00017915506032295525,527.233533612,0.00017915506032295525,448.65380930000003,0.00017915506032295525,530.3743316985833,0.00017915506032295525,410.08660899999995
